BOROUGH,Cultural Venue Type,additional_contact_name,address1,address2,address3,alternativenames,borough_code,borough_name,building_name,contact_name,easting,fid_london_ward,greenflagcommunityaward,gss_code,latitude,longitude,northing,os_addressbase_uprn,rm_organisation_name,runtime,site_name,ward,ward_2018_code,ward_2018_name,ward_code,ward_code_2018,ward_name_2018,website
Westminster,Pubs,,99 Buckingham Palace Road,London,Victoria,,E09000033,City of Westminster,,,528876.9650805966,,,E09000033,51.496250757191156,-0.144824953796854,179109.92426539352,,,04/20/2020,Shakespeare,,E05000647,Warwick,,,,
Westminster,Pubs,,"Grosvenor Hotel, 101 Buckingham Palace Road",London,Victoria,,E09000033,City of Westminster,,,528851.9650873665,,,E09000033,51.49561837732443,-0.14521080789070248,179038.92428465933,,,04/20/2020,Grosvenor Arms,,E05000647,Warwick,,,,
Westminster,Pubs,,29 Passmore Street,London,Belgravia,,E09000033,City of Westminster,,,528196.9652660664,,,E09000033,51.49083328241549,-0.1548404745878074,178489.9244343391,,,04/20/2020,Fox & Hounds,,E05000633,Churchill,,,,
Westminster,Pubs,,11 Pimlico Road,London,Belgravia,,E09000033,City of Westminster,,,528440.9652000819,,,E09000033,51.490652147507184,-0.1513329381190676,178475.92443760473,,,04/20/2020,No 11 Pimlico Road,,E05000633,Churchill,,,,
Westminster,Pubs,,37 Pimlico Road,London,Belgravia,,E09000033,City of Westminster,,,528325.965231398,,,E09000033,51.490417610479874,-0.15299900611676112,178446.92444562016,,,04/20/2020,Orange,,E05000633,Churchill,,,,
Westminster,Pubs,,44 Ebury Bridge Road,London,Pimlico,,E09000033,City of Westminster,,,528508.9651819369,,,E09000033,51.49010648270857,-0.1503754740929669,178416.92445340106,,,04/20/2020,Rising Sun,,E05000633,Churchill,,,,
Westminster,Pubs,,63 Eaton Terrace,London,Belgravia,,E09000033,City of Westminster,,,528274.9652442294,,,E09000033,51.49329601559234,-0.15361735052814418,178765.9243594288,,,04/20/2020,Duke Of Wellington,,E05000637,Knightsbridge and Belgravia,,,,
Westminster,Pubs,,152 Ebury Street,London,Belgravia,,E09000033,City of Westminster,,,528417.9652052912,,,E09000033,51.4924996923953,-0.15158952384828817,178680.92438236566,,,04/20/2020,Belgravia,,E05000637,Knightsbridge and Belgravia,,,,
Westminster,Pubs,,44 Elizabeth Street,London,Belgravia,,E09000033,City of Westminster,,,528468.9651915024,,,E09000033,51.493818190719544,-0.15080145537102413,178828.9243418884,,,04/20/2020,Thomas Cubitt,,E05000637,Knightsbridge and Belgravia,,,,
Westminster,Pubs,,4 Elizabeth Street,London,Belgravia,,E09000033,City of Westminster,,,528577.965161793,,,E09000033,51.49315536209174,-0.14925804551059857,178757.92436119576,,,04/20/2020,Traveller's Tavern,,E05000647,Warwick,,,,
Westminster,Pubs,,7 Groom Place,London,Belgravia,,E09000033,City of Westminster,,,528449.9651970629,,,E09000033,51.499475309196626,-0.15084613796663565,179457.92417010048,,,04/20/2020,Horse & Groom,,E05000637,Knightsbridge and Belgravia,,,,
Westminster,Pubs,,18 Wilton Row,London,Belgravia,,E09000033,City of Westminster,,,528176.9652718619,,,E09000033,51.50128069448149,-0.15470653923613759,179651.92411771172,,,04/20/2020,Grenadier,,E05000637,Knightsbridge and Belgravia,,,,
Westminster,Pubs,,153 Knightsbridge,London,Knightsbridge,,E09000033,City of Westminster,,,527661.9654131584,,,E09000033,51.50151396325223,-0.16211750667845612,179664.92411490914,,,04/20/2020,Paxton's Head,,E05000637,Knightsbridge and Belgravia,,,,
Westminster,Pubs,,2 Knightsbridge Green,London,Knightsbridge,,E09000033,City of Westminster,,,527608.965427602,,,E09000033,51.5009417624988,-0.16290418112583022,179599.9241325992,,,04/20/2020,Tattersalls Tavern,,E05000637,Knightsbridge and Belgravia,,,,
Westminster,Pubs,,71 Kinnerton Street,London,Belgravia,,E09000033,City of Westminster,,,528012.9653168501,,,E09000033,51.50133579844438,-0.15706730332528346,179653.92411740625,,,04/20/2020,Wilton Arms,,E05000637,Knightsbridge and Belgravia,,,,
Westminster,Pubs,,53 Kinnerton Street,London,Belgravia,,E09000033,City of Westminster,,,528012.9653168501,,,E09000033,51.50133579844438,-0.15706730332528346,179653.92411740625,,,04/20/2020,Nags Head,,E05000637,Knightsbridge and Belgravia,,,,
Westminster,Pubs,,6 Belgrave Mews West,London,Belgravia,,E09000033,City of Westminster,,,528124.9652857678,,,E09000033,51.49818297303857,-0.15558090123775237,179305.9242120423,,,04/20/2020,Star Tavern,,E05000637,Knightsbridge and Belgravia,,,,
Westminster,Pubs,,10 Motcomb Street,London,Belgravia,,E09000033,City of Westminster,,,528057.9653043363,,,E09000033,51.49968099447246,-0.15648573130118615,179470.92416702834,,,04/20/2020,Alfred Tennyson,,E05000637,Knightsbridge and Belgravia,,,,
Westminster,Pubs,,36 Panton Street,London,St James's,,E09000033,City of Westminster,,,529736.9648487362,,,E09000033,51.50958847123412,-0.1318893741246517,180615.92385656462,,,04/20/2020,Tom Cribb,,E05000644,St. James's,,,,
Westminster,Pubs,,7 Oxenden Street,London,St James's,,E09000033,City of Westminster,,,529702.9648578934,,,E09000033,51.51015345469894,-0.13235623564277485,180677.9238397649,,,04/20/2020,Comedy,,E05000644,St. James's,,,,
Westminster,Pubs,,57-60 Haymarket,London,St James's,,E09000033,City of Westminster,,,529697.9648595632,,,E09000033,51.509013268542475,-0.1324749411157703,180550.92387439462,,,04/20/2020,Planet Hollywood,,E05000644,St. James's,,,,
Westminster,Pubs,,29 Haymarket,London,St James's,,E09000033,City of Westminster,,,529693.9648604924,,,E09000033,51.509634279891884,-0.13250717832028008,180619.92385560035,,,04/20/2020,Tiger Tiger,,E05000644,St. James's,,,,
Westminster,Pubs,,80 Haymarket,London,St James's,,E09000033,City of Westminster,,,529750.9648448714,,,E09000033,51.50790471596901,-0.13175653211247235,180428.92390758143,,,04/20/2020,Rileys Sports Bar,,E05000644,St. James's,,,,
Westminster,Pubs,,24 Charles II Street,London,St James's,,E09000033,City of Westminster,,,529720.9648530647,,,E09000033,51.50783970164258,-0.1321915101571482,180420.92390984565,,,04/20/2020,London Beer House,,E05000644,St. James's,,,,
Westminster,Pubs,,16 Duke Street,London,St James's,,E09000033,City of Westminster,,,529338.9649568023,,,E09000033,51.50750479300277,-0.1377100115416969,180373.9239232419,,,04/20/2020,Chequers Tavern,,E05000644,St. James's,,,,
Westminster,Pubs,,19 Babmaes Street,London,St James's,,E09000033,City of Westminster,,,529539.9649028616,,,E09000033,51.50868999985336,-0.13476507929248616,180510.9238857798,,,04/20/2020,Three Crowns,,E05000644,St. James's,,,,
Westminster,Pubs,,2 Duke of York Street,London,St James's,,E09000033,City of Westminster,,,529421.9649346148,,,E09000033,51.50829462833838,-0.13648169945054084,180463.9238987108,,,04/20/2020,Red Lion,,E05000644,St. James's,,,,
Westminster,Pubs,,23 Crown Passage,London,St James's,,E09000033,City of Westminster,,,529341.9649555635,,,E09000033,51.505868491993695,-0.1377335328754246,180191.92397270194,,,04/20/2020,Red Lion,,E05000644,St. James's,,,,
Westminster,Pubs,,"Crown Passage, 20 King Street",London,St James's,,E09000033,City of Westminster,,,529331.9649583291,,,E09000033,51.506095450831644,-0.1378683746767882,180216.92396590725,,,04/20/2020,Davy's at St James's,,E05000644,St. James's,,,,
Westminster,Pubs,,25 King Street,London,St James's,,E09000033,City of Westminster,,,529331.9649583291,,,E09000033,51.506095450831644,-0.1378683746767882,180216.92396590725,,,04/20/2020,Golden Lion,,E05000644,St. James's,,,,
Westminster,Pubs,,58 Ledbury Road,Notting Hill,London,,E09000033,City of Westminster,,,525056.9661214299,,,E09000033,51.51510921899841,-0.1991153407631687,181112.92372248694,,,04/20/2020,Walmer Castle,,E05000631,Bayswater,,,,
Westminster,Pubs,,17 Needham Road,Notting Hill,London,,E09000033,City of Westminster,,,525198.9660827012,,,E09000033,51.515329441099404,-0.19706003055746177,181140.92371474387,,,04/20/2020,Cock & Bottle,,E05000631,Bayswater,,,,
Westminster,Pubs,,289-293 Regent Street,London,Marylebone,,E09000033,City of Westminster,,,528961.9650576127,,,E09000033,51.516523865685556,-0.14277579185046593,181367.92365293327,,,04/20/2020,All Bar One,,E05000649,West End,,,,
Westminster,Pubs,,15 Langham Place,London,Marylebone,,E09000033,City of Westminster,,,528965.9650564835,,,E09000033,51.51757442199553,-0.14267538090737283,181484.92362105817,,,04/20/2020,Wigmore,,E05000649,West End,,,,
Westminster,Pubs,,17 Heddon Street,London,Mayfair,,E09000033,City of Westminster,,,529196.9649949814,,,E09000033,51.51084442503282,-0.13962019090772848,180741.92382320092,,,04/20/2020,Tank & Paddle,,E05000649,West End,,,,
Westminster,Pubs,,44 Glasshouse Street,London,Soho,,E09000033,City of Westminster,,,529328.9649593752,,,E09000033,51.5105626236447,-0.13772936831514196,180713.9238306785,,,04/20/2020,Leicester Arms,,E05000649,West End,,,,
Westminster,Pubs,,4-6 Glasshouse Street,London,Soho,,E09000033,City of Westminster,,,529517.964908366,,,E09000033,51.510375584672786,-0.13501325003485384,180697.92383481853,,,04/20/2020,Jewel Bar,,E05000649,West End,,,,
Westminster,Pubs,,42 Glasshouse Street,London,Soho,,E09000033,City of Westminster,,,529378.964945857,,,E09000033,51.510587135843544,-0.13700779636401847,180717.92382952775,,,04/20/2020,Glassblower,,E05000649,West End,,,,
Westminster,Pubs,,1-3 Warwick Street,London,Soho,,E09000033,City of Westminster,,,529358.964951223,,,E09000033,51.51071752700105,-0.13729070393466447,180731.92382573424,,,04/20/2020,Warwick,,E05000649,West End,,,,
Westminster,Pubs,,3 Kingly Street,London,Soho,,E09000033,City of Westminster,,,529265.9649759629,,,E09000033,51.51225757554137,-0.13856816501690747,180900.9237797715,,,04/20/2020,Two Floors,,E05000649,West End,,,,
Westminster,Pubs,,14 Kingly Street,London,Soho,,E09000033,City of Westminster,,,529228.9649858932,,,E09000033,51.51261652021877,-0.13908677246572423,180939.92376918567,,,04/20/2020,Red Lion,,E05000649,West End,,,,
Westminster,Pubs,,Kingly Court,London,Soho,,E09000033,City of Westminster,,,529268.9649751388,,,E09000033,51.51230182431301,-0.13852312445340859,180905.92377840303,,,04/20/2020,Whyte & Brown,,E05000649,West End,,,,
Westminster,Pubs,,20 Kingly Street,London,Soho,,E09000033,City of Westminster,,,529196.9649944777,,,E09000033,51.51298330733355,-0.13953300733172364,180979.92375832418,,,04/20/2020,Ain't Nothin' But...,,E05000649,West End,,,,
Westminster,Pubs,,18 Kingly Street,London,Soho,,E09000033,City of Westminster,,,529172.9650009166,,,E09000033,51.513267383482265,-0.13986732187838088,181010.92374990828,,,04/20/2020,Blue Posts,,E05000649,West End,,,,
Westminster,Pubs,,34 Kingly Street,London,Soho,,E09000033,City of Westminster,,,529149.965007095,,,E09000033,51.51353325653108,-0.14018796993408164,181039.92374203494,,,04/20/2020,Clachan,,E05000649,West End,,,,
Westminster,Pubs,,8 Woodstock Street,London,Mayfair,,E09000033,City of Westminster,,,528645.9651437707,,,E09000033,51.514358098014206,-0.14741831407618208,181118.92372123408,,,04/20/2020,Spread Eagle,,E05000649,West End,,,,
Westminster,Pubs,,6 Oxford Street,London,Fitzrovia,,E09000033,City of Westminster,,,529791.9648322276,,,E09000033,51.516612564943074,-0.13080911662953087,181398.92364312708,,,04/20/2020,Flying Horse,,E05000649,West End,,,,
Westminster,Pubs,,18 Bateman Street,London,Soho,,E09000033,City of Westminster,,,529716.9648531066,,,E09000033,51.51399662296547,-0.1319971945832909,181105.92372309143,,,04/20/2020,Dog & Duck,,E05000649,West End,,,,
Westminster,Pubs,,19 Carlisle Street,London,Soho,,E09000033,City of Westminster,,,529623.9648780185,,,E09000033,51.51511434370003,-0.1332918407632887,181227.9236900297,,,04/20/2020,Toucan,,E05000649,West End,,,,
Westminster,Pubs,,53 Greek Street,London,Soho,,E09000033,City of Westminster,,,529769.9648386622,,,E09000033,51.51428103074659,-0.13122168602217393,181138.92371398688,,,04/20/2020,Thirst Bar,,E05000649,West End,,,,
Westminster,Pubs,,"Balls & Company, 58 Greek Street",London,Soho,,E09000033,City of Westminster,,,529751.964843473,,,E09000033,51.514599700785084,-0.13146806584730844,181173.92370449041,,,04/20/2020,Company Below,,E05000649,West End,,,,
Westminster,Pubs,,21 Dean Street,London,Soho,,E09000033,City of Westminster,,,529663.964867352,,,E09000033,51.51450305421096,-0.13274033745312674,181160.92370821442,,,04/20/2020,Soho Theatre,,E05000649,West End,,,,
Westminster,Pubs,,11 Soho Square,London,Soho,,E09000033,City of Westminster,,,529664.964866749,,,E09000033,51.51574301221627,-0.1326751904594619,181298.92367059685,,,04/20/2020,Six Storeys,,E05000649,West End,,,,
Westminster,Pubs,,32 Dean Street,London,Soho,,E09000033,City of Westminster,,,529685.9648615572,,,E09000033,51.51385095558671,-0.13244994302162913,181088.92372779088,,,04/20/2020,Crown & Two Chairmen,,E05000649,West End,,,,
Westminster,Pubs,,89 Dean Street,London,Soho,,E09000033,City of Westminster,,,529613.9648808063,,,E09000033,51.51484702961726,-0.1334469024249765,181197.9236982292,,,04/20/2020,Nellie Dean of Soho,,E05000649,West End,,,,
Westminster,Pubs,,2 Bateman Street,London,Soho,,E09000033,City of Westminster,,,529770.9648384325,,,E09000033,51.514083090376026,-0.13121537853402315,181116.92371997808,,,04/20/2020,Simmons,,E05000649,West End,,,,
Westminster,Pubs,,4 Greek Street ,London,Soho,,E09000033,City of Westminster,,,529770.964838287,,,E09000033,51.514766091682944,-0.1311874111287092,181192.923699275,,,04/20/2020,68 & Boston,,E05000649,West End,,,,
Westminster,Pubs,,7 Greek Street,London,Soho,,E09000033,City of Westminster,,,529779.9648358835,,,E09000033,51.514593276152624,-0.13106477337633954,181173.92370443296,,,04/20/2020,Pillars of Hercules,,E05000649,West End,,,,
Westminster,Pubs,,12-13 Greek Street,London,Soho,,E09000033,City of Westminster,,,529793.9648321362,,,E09000033,51.514365391869596,-0.13087232865052278,181148.92371121235,,,04/20/2020,Takeover,,E05000649,West End,,,,
Westminster,Pubs,,18 Greek Street,London,Soho,,E09000033,City of Westminster,,,529822.964824361,,,E09000033,51.51389141909629,-0.13047377804030308,181096.92372531304,,,04/20/2020,Zebrano,,E05000649,West End,,,,
Westminster,Pubs,,49 Greek Street,London,Soho,,E09000033,City of Westminster,,,529782.9648351909,,,E09000033,51.51401742875369,-0.13104511698054663,181109.92372185888,,,04/20/2020,Club 49,,E05000649,West End,,,,
Westminster,Pubs,,2 Old Compton Street,London,Soho,,E09000033,City of Westminster,,,529851.9648165093,,,E09000033,51.513776919208055,-0.13006050744251837,181084.9237285176,,,04/20/2020,Compton Cross,,E05000649,West End,,,,
Westminster,Pubs,,30 Old Compton Street,London,Soho,,E09000033,City of Westminster,,,529851.9648165093,,,E09000033,51.513776919208055,-0.13006050744251837,181084.9237285176,,,04/20/2020,G-A-Y,,E05000649,West End,,,,
Westminster,Pubs,,54 Old Compton Street,London,Soho,,E09000033,City of Westminster,,,529705.9648563506,,,E09000033,51.51296565638997,-0.13219792465272379,180990.92375445424,,,04/20/2020,Admiral Duncan,,E05000649,West End,,,,
Westminster,Pubs,,49 Dean Street,London,Soho,,E09000033,City of Westminster,,,529742.9648463451,,,E09000033,51.51272351135223,-0.13167458609962243,180964.9237614519,,,04/20/2020,French House,,E05000649,West End,,,,
Westminster,Pubs,,51 Dean Street,London,Soho,,E09000033,City of Westminster,,,529751.964843946,,,E09000033,51.51251474883695,-0.13155342334944087,180941.92376769817,,,04/20/2020,Golden Lion,,E05000649,West End,,,,
Westminster,Pubs,,11 Macclesfield Street,London,Soho,,E09000033,City of Westminster,,,529776.9648372356,,,E09000033,51.51208663042381,-0.13121065141896723,180894.92378043866,,,04/20/2020,De Hems,,E05000644,St. James's,,,,
Westminster,Pubs,,25 Greek Street,London,Soho,,E09000033,City of Westminster,,,529837.9648203697,,,E09000033,51.51344761970889,-0.130275772026786,181047.9237386245,,,04/20/2020,Three Greyhounds,,E05000649,West End,,,,
Westminster,Pubs,,29 Greek Street,London,Soho,,E09000033,City of Westminster,,,529845.964818229,,,E09000033,51.51326604594871,-0.13016791218042856,181027.92374405084,,,04/20/2020,Coach & Horses,,E05000649,West End,,,,
Westminster,Pubs,,99 Shaftesbury Avenue,London,Soho,,E09000033,City of Westminster,,,529826.9648234821,,,E09000033,51.51279410423693,-0.13046107725955713,180974.923758529,,,04/20/2020,Curzon Cinema,,E05000649,West End,,,,
Westminster,Pubs,,13-17 Old Compton Street,London,Soho,,E09000033,City of Westminster,,,529814.9648266454,,,E09000033,51.51330910964327,-0.130612929070179,181031.92374303343,,,04/20/2020,Cafe Boheme,,E05000649,West End,,,,
Westminster,Pubs,,23-25 Old Compton Street,London,Soho,,E09000033,City of Westminster,,,529796.9648315574,,,E09000033,51.5132053985729,-0.13087659767456794,181019.92374634196,,,04/20/2020,Bar Soho,,E05000649,West End,,,,
Westminster,Pubs,,25 Frith Street,London,Soho,,E09000033,City of Westminster,,,529788.9648337533,,,E09000033,51.51309939216855,-0.13099623677861488,181007.9237496287,,,04/20/2020,Ku Bar,,E05000649,West End,,,,
Westminster,Pubs,,6 Moor Street,London,Soho,,E09000033,City of Westminster,,,529873.9648105943,,,E09000033,51.51342138028977,-0.1297580030423447,181045.9237390873,,,04/20/2020,Spice Of Life,,E05000649,West End,,,,
Westminster,Pubs,,14-16 Rupert Street,London,Soho,,E09000033,City of Westminster,,,529714.9648544322,,,E09000033,51.510860665494505,-0.13215436026839467,180756.92381820024,,,04/20/2020,Waxy O'Connor's,,E05000644,St. James's,,,,
Westminster,Pubs,,28 Rupert Street,London,Soho,,E09000033,City of Westminster,,,529682.9648630895,,,E09000033,51.511146596340275,-0.13260383097064032,180787.92380983848,,,04/20/2020,Blue Posts,,E05000644,St. James's,,,,
Westminster,Pubs,,50 Rupert Street,London,Soho,,E09000033,City of Westminster,,,529617.964880514,,,E09000033,51.512177012560095,-0.13349844864912033,180900.92377919907,,,04/20/2020,Rupert Street Bar,,E05000649,West End,,,,
Westminster,Pubs,,67 Shaftesbury Avenue,London,Soho,,E09000033,City of Westminster,,,529729.9648500041,,,E09000033,51.51222322894625,-0.13188242023810282,180908.92377674213,,,04/20/2020,Hankies at Piccadilly West End Hotel,,E05000649,West End,,,,
Westminster,Pubs,,51-53 Old Compton Street,London,Soho,,E09000033,City of Westminster,,,529693.9648597065,,,E09000033,51.51260893361617,-0.13238546787200595,180950.9237653833,,,04/20/2020,Comptons of Soho,,E05000649,West End,,,,
Westminster,Pubs,,33-37 Wardour Street,London,Soho,,E09000033,City of Westminster,,,529704.9648570374,,,E09000033,51.511339262812875,-0.1322788916625121,180809.9238037843,,,04/20/2020,O'Neill's,,E05000644,St. James's,,,,
Westminster,Pubs,,77 Wardour Street,London,Soho,,E09000033,City of Westminster,,,529635.9648755743,,,E09000033,51.51230769021023,-0.13323368907940944,180915.92377506482,,,04/20/2020,Duke of Wellington,,E05000649,West End,,,,
